tourney_date,year,A_name,B_name,surface,tourney_level,best_of,y
20220815,2022,Marin Cilic,Jaume Munar,Hard,M,3,1
20220815,2022,Cameron Norrie,Holger Rune,Hard,M,3,1
20220815,2022,Stan Wawrinka,Andy Murray,Hard,M,3,0
20220815,2022,Ben Shelton,Lorenzo Sonego,Hard,M,3,1
20220815,2022,John Isner,Benjamin Bonzi,Hard,M,3,1
20220815,2022,Karen Khachanov,Sebastian Korda,Hard,M,3,0
20220815,2022,Frances Tiafoe,Matteo Berrettini,Hard,M,3,1
20220815,2022,Alex Molcan,Diego Schwartzman,Hard,M,3,0
20220815,2022,Aslan Karatsev,Brandon Nakashima,Hard,M,3,1
20220815,2022,Filip Krajinovic,Daniel Evans,Hard,M,3,1
20220815,2022,Albert Ramos,Fabio Fognini,Hard,M,3,0
20220815,2022,Alejandro Davidovich Fokina,Nick Kyrgios,Hard,M,3,0
20220815,2022,Taylor Fritz,Sebastian Baez,Hard,M,3,1
20220815,2022,Grigor Dimitrov,Denis Shapovalov,Hard,M,3,0
20220815,2022,Jenson Brooksby,Tommy Paul,Hard,M,3,0
20220815,2022,Maxime Cressy,Botic Van De Zandschulp,Hard,M,3,0
20220815,2022,Borna Coric,Rafael Nadal,Hard,M,3,1
20220815,2022,Roberto Bautista Agut,Marcos Giron,Hard,M,3,1
20220815,2022,Jannik Sinner,Miomir Kecmanovic,Hard,M,3,1
20220815,2022,Felix Auger Aliassime,Alex De Minaur,Hard,M,3,1
20220815,2022,Carlos Alcaraz,Mackenzie Mcdonald,Hard,M,3,1
20220815,2022,Marin Cilic,Emil Ruusuvuori,Hard,M,3,1
20220815,2022,Andy Murray,Cameron Norrie,Hard,M,3,0
20220815,2022,Casper Ruud,Ben Shelton,Hard,M,3,0
20220815,2022,John Isner,Hubert Hurkacz,Hard,M,3,1
20220815,2022,Frances Tiafoe,Sebastian Korda,Hard,M,3,0
20220815,2022,Aslan Karatsev,Diego Schwartzman,Hard,M,3,0
20220815,2022,Stefanos Tsitsipas,Filip Krajinovic,Hard,M,3,1
20220815,2022,Andrey Rublev,Fabio Fognini,Hard,M,3,1
20220815,2022,Taylor Fritz,Nick Kyrgios,Hard,M,3,1
20220815,2022,Tommy Paul,Denis Shapovalov,Hard,M,3,0
20220815,2022,Daniil Medvedev,Botic Van De Zandschulp,Hard,M,3,1
20220815,2022,Borna Coric,Roberto Bautista Agut,Hard,M,3,1
20220815,2022,Felix Auger Aliassime,Jannik Sinner,Hard,M,3,1
20220815,2022,Marin Cilic,Carlos Alcaraz,Hard,M,3,0
20220815,2022,Ben Shelton,Cameron Norrie,Hard,M,3,0
20220815,2022,John Isner,Sebastian Korda,Hard,M,3,1
20220815,2022,Stefanos Tsitsipas,Diego Schwartzman,Hard,M,3,1
20220815,2022,Andrey Rublev,Taylor Fritz,Hard,M,3,0
20220815,2022,Denis Shapovalov,Daniil Medvedev,Hard,M,3,0
20220815,2022,Felix Auger Aliassime,Borna Coric,Hard,M,3,0
20220815,2022,Carlos Alcaraz,Cameron Norrie,Hard,M,3,0
20220815,2022,Stefanos Tsitsipas,John Isner,Hard,M,3,1
20220815,2022,Daniil Medvedev,Taylor Fritz,Hard,M,3,1
20220815,2022,Cameron Norrie,Borna Coric,Hard,M,3,0
20220815,2022,Stefanos Tsitsipas,Daniil Medvedev,Hard,M,3,1
20220815,2022,Borna Coric,Stefanos Tsitsipas,Hard,M,3,1
20220822,2022,Tallon Griekspoor,Taro Daniel,Hard,A,3,1
20220822,2022,Chun Hsin Tseng,Marton Fucsovics,Hard,A,3,1
20220822,2022,Kyle Edmund,Michail Pervolarakis,Hard,A,3,1
20220822,2022,Denis Kudla,Thiago Monteiro,Hard,A,3,0
20220822,2022,James Duckworth,Thanasi Kokkinakis,Hard,A,3,1
20220822,2022,Alejandro Tabilo,Shintaro Mochizuki,Hard,A,3,1
20220822,2022,Adrian Mannarino,Christopher Oconnell,Hard,A,3,1
20220822,2022,Hugo Gaston,John Millman,Hard,A,3,0
20220822,2022,Kamil Majchrzak,Richard Gasquet,Hard,A,3,0
20220822,2022,Steve Johnson,Emilio Nava,Hard,A,3,1
20220822,2022,Laslo Djere,David Goffin,Hard,A,3,1
20220822,2022,Daniel Altmaier,Soon Woo Kwon,Hard,A,3,0
20220822,2022,Mikael Ymer,Federico Coria,Hard,A,3,1
20220822,2022,Jiri Lehecka,Peter Gojowczyk,Hard,A,3,0
20220822,2022,Dusan Lajovic,Fabio Fognini,Hard,A,3,0
20220822,2022,Dominic Thiem,J J Wolf,Hard,A,3,1
20220822,2022,Tallon Griekspoor,Botic Van De Zandschulp,Hard,A,3,0
20220822,2022,Jaume Munar,Chun Hsin Tseng,Hard,A,3,1
20220822,2022,Benjamin Bonzi,Kyle Edmund,Hard,A,3,1
20220822,2022,Thiago Monteiro,Nikoloz Basilashvili,Hard,A,3,1
20220822,2022,James Duckworth,Maxime Cressy,Hard,A,3,0
20220822,2022,Lorenzo Sonego,Alejandro Tabilo,Hard,A,3,1
20220822,2022,Adrian Mannarino,Emil Ruusuvuori,Hard,A,3,1
20220822,2022,Albert Ramos,John Millman,Hard,A,3,1
20220822,2022,Lorenzo Musetti,Richard Gasquet,Hard,A,3,0
20220822,2022,Steve Johnson,Pedro Martinez,Hard,A,3,1
20220822,2022,Laslo Djere,Joao Sousa,Hard,A,3,1
20220822,2022,Soon Woo Kwon,Jason Kubler,Hard,A,3,0
20220822,2022,Mikael Ymer,Marc Andrea Huesler,Hard,A,3,0
20220822,2022,Peter Gojowczyk,Ilya Ivashka,Hard,A,3,0
20220822,2022,Jack Draper,Fabio Fognini,Hard,A,3,1
20220822,2022,Grigor Dimitrov,Dominic Thiem,Hard,A,3,0
20220822,2022,Botic Van De Zandschulp,Jaume Munar,Hard,A,3,1
20220822,2022,Benjamin Bonzi,Thiago Monteiro,Hard,A,3,1
20220822,2022,Lorenzo Sonego,Maxime Cressy,Hard,A,3,0
20220822,2022,Albert Ramos,Adrian Mannarino,Hard,A,3,0
20220822,2022,Steve Johnson,Richard Gasquet,Hard,A,3,0
20220822,2022,Jason Kubler,Laslo Djere,Hard,A,3,0
20220822,2022,Ilya Ivashka,Marc Andrea Huesler,Hard,A,3,0
20220822,2022,Jack Draper,Dominic Thiem,Hard,A,3,1
20220822,2022,Benjamin Bonzi,Botic Van De Zandschulp,Hard,A,3,0
20220822,2022,Adrian Mannarino,Maxime Cressy,Hard,A,3,1
20220822,2022,Richard Gasquet,Laslo Djere,Hard,A,3,0
20220822,2022,Marc Andrea Huesler,Jack Draper,Hard,A,3,1
20220822,2022,Adrian Mannarino,Botic Van De Zandschulp,Hard,A,3,1
20220822,2022,Marc Andrea Huesler,Laslo Djere,Hard,A,3,0
20220822,2022,Adrian Mannarino,Laslo Djere,Hard,A,3,1
20220829,2022,Stefan Kozlov,Daniil Medvedev,Hard,G,5,0
20220829,2022,Quentin Halys,Arthur Rinderknech,Hard,G,5,0
20220829,2022,Nuno Borges,Ben Shelton,Hard,G,5,1
20220829,2022,Nikoloz Basilashvili,Yibing Wu,Hard,G,5,0
20220829,2022,Thanasi Kokkinakis,Nick Kyrgios,Hard,G,5,0
20220829,2022,Ugo Humbert,Benjamin Bonzi,Hard,G,5,0
20220829,2022,Kamil Majchrzak,Alejandro Tabilo,Hard,G,5,0
20220829,2022,J J Wolf,Roberto Bautista Agut,Hard,G,5,1
20220829,2022,Pablo Carreno Busta,Dominic Thiem,Hard,G,5,1
20220829,2022,Alexander Bublik,Hugo Gaston,Hard,G,5,1
20220829,2022,Cristian Garin,Jiri Lehecka,Hard,G,5,1
20220829,2022,Filip Krajinovic,Alex De Minaur,Hard,G,5,0
20220829,2022,Karen Khachanov,Denis Kudla,Hard,G,5,1
20220829,2022,Alex Molcan,Thiago Monteiro,Hard,G,5,0
20220829,2022,Emil Ruusuvuori,Jack Draper,Hard,G,5,0
20220829,2022,Felix Auger Aliassime,Alexander Ritschard,Hard,G,5,1
20220829,2022,Daniel Elahi Galan,Stefanos Tsitsipas,Hard,G,5,1
20220829,2022,Lorenzo Sonego,Jordan Thompson,Hard,G,5,0
20220829,2022,Yoshihito Nishioka,Alejandro Davidovich Fokina,Hard,G,5,0
20220829,2022,Maxime Cressy,Marton Fucsovics,Hard,G,5,0
20220829,2022,Andy Murray,Francisco Cerundolo,Hard,G,5,1
20220829,2022,Emilio Nava,John Millman,Hard,G,5,1
20220829,2022,Tomas Martin Etcheverry,Hugo Grenier,Hard,G,5,0
20220829,2022,Matteo Berrettini,Nicolas Jarry,Hard,G,5,1
20220829,2022,Taylor Fritz,Brandon Holt,Hard,G,5,0
20220829,2022,Pedro Cachin,Aljaz Bedene,Hard,G,5,1
20220829,2022,Stan Wawrinka,Corentin Moutet,Hard,G,5,0
20220829,2022,Botic Van De Zandschulp,Tomas Machac,Hard,G,5,1
20220829,2022,Bernabe Zapata Miralles,Tommy Paul,Hard,G,5,0
20220829,2022,Facundo Bagnis,Sebastian Korda,Hard,G,5,0
20220829,2022,Zhizhen Zhang,Tim Van Rijthoven,Hard,G,5,0
20220829,2022,Casper Ruud,Kyle Edmund,Hard,G,5,1
20220829,2022,Hubert Hurkacz,Oscar Otte,Hard,G,5,1
20220829,2022,Ilya Ivashka,Sam Querrey,Hard,G,5,1
20220829,2022,Adrian Mannarino,Gijs Brouwer,Hard,G,5,0
20220829,2022,David Goffin,Lorenzo Musetti,Hard,G,5,0
20220829,2022,Steve Johnson,Grigor Dimitrov,Hard,G,5,0
20220829,2022,Brandon Nakashima,Pavel Kotov,Hard,G,5,1
20220829,2022,Christopher Eubanks,Pedro Martinez,Hard,G,5,1
20220829,2022,Jannik Sinner,Daniel Altmaier,Hard,G,5,1
20220829,2022,Marin Cilic,Maximilian Marterer,Hard,G,5,1
20220829,2022,Norbert Gombos,Albert Ramos,Hard,G,5,0
20220829,2022,James Duckworth,Christopher Oconnell,Hard,G,5,1
20220829,2022,Jiri Vesely,Daniel Evans,Hard,G,5,0
20220829,2022,Enzo Couacaud,Borna Coric,Hard,G,5,0
20220829,2022,Dusan Lajovic,Jenson Brooksby,Hard,G,5,0
20220829,2022,Tallon Griekspoor,Federico Coria,Hard,G,5,0
20220829,2022,Carlos Alcaraz,Sebastian Baez,Hard,G,5,1
20220829,2022,Benoit Paire,Cameron Norrie,Hard,G,5,0
20220829,2022,Joao Sousa,Mackenzie Mcdonald,Hard,G,5,1
20220829,2022,John Isner,Federico Delbonis,Hard,G,5,1
20220829,2022,Peter Gojowczyk,Holger Rune,Hard,G,5,0
20220829,2022,Marc Andrea Huesler,Denis Shapovalov,Hard,G,5,0
20220829,2022,Roberto Carballes Baena,Jaume Munar,Hard,G,5,1
20220829,2022,Soon Woo Kwon,Fernando Verdasco,Hard,G,5,1
20220829,2022,Laslo Djere,Andrey Rublev,Hard,G,5,0
20220829,2022,Diego Schwartzman,Jack Sock,Hard,G,5,1
20220829,2022,Chun Hsin Tseng,Alexei Popyrin,Hard,G,5,0
20220829,2022,Jason Kubler,Mikael Ymer,Hard,G,5,1
20220829,2022,Frances Tiafoe,Marcos Giron,Hard,G,5,1
20220829,2022,Learner Tien,Miomir Kecmanovic,Hard,G,5,0
20220829,2022,Taro Daniel,Richard Gasquet,Hard,G,5,0
20220829,2022,Aslan Karatsev,Fabio Fognini,Hard,G,5,0
20220829,2022,Rinky Hijikata,Rafael Nadal,Hard,G,5,0
20220829,2022,Daniil Medvedev,Arthur Rinderknech,Hard,G,5,1
20220829,2022,Nuno Borges,Yibing Wu,Hard,G,5,0
20220829,2022,Nick Kyrgios,Benjamin Bonzi,Hard,G,5,1
20220829,2022,Alejandro Tabilo,J J Wolf,Hard,G,5,0
20220829,2022,Pablo Carreno Busta,Alexander Bublik,Hard,G,5,1
20220829,2022,Alex De Minaur,Cristian Garin,Hard,G,5,1
20220829,2022,Karen Khachanov,Thiago Monteiro,Hard,G,5,1
20220829,2022,Felix Auger Aliassime,Jack Draper,Hard,G,5,0
20220829,2022,Daniel Elahi Galan,Jordan Thompson,Hard,G,5,1
20220829,2022,Marton Fucsovics,Alejandro Davidovich Fokina,Hard,G,5,0
20220829,2022,Andy Murray,Emilio Nava,Hard,G,5,1
20220829,2022,Matteo Berrettini,Hugo Grenier,Hard,G,5,1
20220829,2022,Pedro Cachin,Brandon Holt,Hard,G,5,1
20220829,2022,Corentin Moutet,Botic Van De Zandschulp,Hard,G,5,1
20220829,2022,Sebastian Korda,Tommy Paul,Hard,G,5,0
20220829,2022,Tim Van Rijthoven,Casper Ruud,Hard,G,5,0
20220829,2022,Hubert Hurkacz,Ilya Ivashka,Hard,G,5,0
20220829,2022,Lorenzo Musetti,Gijs Brouwer,Hard,G,5,1
20220829,2022,Grigor Dimitrov,Brandon Nakashima,Hard,G,5,0
20220829,2022,Jannik Sinner,Christopher Eubanks,Hard,G,5,1
20220829,2022,Albert Ramos,Marin Cilic,Hard,G,5,0
20220829,2022,Daniel Evans,James Duckworth,Hard,G,5,1
20220829,2022,Borna Coric,Jenson Brooksby,Hard,G,5,0
20220829,2022,Federico Coria,Carlos Alcaraz,Hard,G,5,0
20220829,2022,Cameron Norrie,Joao Sousa,Hard,G,5,1
20220829,2022,Holger Rune,John Isner,Hard,G,5,1
20220829,2022,Roberto Carballes Baena,Denis Shapovalov,Hard,G,5,0
20220829,2022,Andrey Rublev,Soon Woo Kwon,Hard,G,5,1
20220829,2022,Alexei Popyrin,Diego Schwartzman,Hard,G,5,0
20220829,2022,Jason Kubler,Frances Tiafoe,Hard,G,5,0
20220829,2022,Miomir Kecmanovic,Richard Gasquet,Hard,G,5,0
20220829,2022,Fabio Fognini,Rafael Nadal,Hard,G,5,0
20220829,2022,Daniil Medvedev,Yibing Wu,Hard,G,5,1
20220829,2022,Nick Kyrgios,J J Wolf,Hard,G,5,1
20220829,2022,Pablo Carreno Busta,Alex De Minaur,Hard,G,5,1
20220829,2022,Jack Draper,Karen Khachanov,Hard,G,5,0
20220829,2022,Daniel Elahi Galan,Alejandro Davidovich Fokina,Hard,G,5,0
20220829,2022,Andy Murray,Matteo Berrettini,Hard,G,5,0
20220829,2022,Pedro Cachin,Corentin Moutet,Hard,G,5,0
20220829,2022,Tommy Paul,Casper Ruud,Hard,G,5,0
20220829,2022,Lorenzo Musetti,Ilya Ivashka,Hard,G,5,0
20220829,2022,Jannik Sinner,Brandon Nakashima,Hard,G,5,1
20220829,2022,Daniel Evans,Marin Cilic,Hard,G,5,0
20220829,2022,Jenson Brooksby,Carlos Alcaraz,Hard,G,5,0
20220829,2022,Cameron Norrie,Holger Rune,Hard,G,5,1
20220829,2022,Andrey Rublev,Denis Shapovalov,Hard,G,5,1
20220829,2022,Frances Tiafoe,Diego Schwartzman,Hard,G,5,1
20220829,2022,Richard Gasquet,Rafael Nadal,Hard,G,5,0
20220829,2022,Daniil Medvedev,Nick Kyrgios,Hard,G,5,0
20220829,2022,Karen Khachanov,Pablo Carreno Busta,Hard,G,5,1
20220829,2022,Alejandro Davidovich Fokina,Matteo Berrettini,Hard,G,5,0
20220829,2022,Casper Ruud,Corentin Moutet,Hard,G,5,1
20220829,2022,Ilya Ivashka,Jannik Sinner,Hard,G,5,0
20220829,2022,Marin Cilic,Carlos Alcaraz,Hard,G,5,0
20220829,2022,Cameron Norrie,Andrey Rublev,Hard,G,5,0
20220829,2022,Frances Tiafoe,Rafael Nadal,Hard,G,5,1
20220829,2022,Nick Kyrgios,Karen Khachanov,Hard,G,5,0
20220829,2022,Casper Ruud,Matteo Berrettini,Hard,G,5,1
20220829,2022,Carlos Alcaraz,Jannik Sinner,Hard,G,5,1
20220829,2022,Frances Tiafoe,Andrey Rublev,Hard,G,5,1
20220829,2022,Karen Khachanov,Casper Ruud,Hard,G,5,0
20220829,2022,Frances Tiafoe,Carlos Alcaraz,Hard,G,5,0
20220829,2022,Casper Ruud,Carlos Alcaraz,Hard,G,5,0
20220913,2022,Sebastian Baez,Elias Ymer,Hard,D,3,0
20220913,2022,Vasek Pospisil,Seong Chan Hong,Hard,D,3,1
20220913,2022,Jason Kubler,Zizou Bergs,Hard,D,3,1
20220913,2022,Mikhail Kukushkin,Tallon Griekspoor,Hard,D,3,0
20220913,2022,Mikael Ymer,Diego Schwartzman,Hard,D,3,1
20220913,2022,Felix Auger Aliassime,Soon Woo Kwon,Hard,D,3,0
20220913,2022,David Goffin,Alex De Minaur,Hard,D,3,0
20220913,2022,Botic Van De Zandschulp,Alexander Bublik,Hard,D,3,1
20220914,2022,Borna Gojo,Lorenzo Musetti,Hard,D,3,0
20220914,2022,Albert Ramos,Laslo Djere,Hard,D,3,1
20220914,2022,Jan Lennard Struff,Benjamin Bonzi,Hard,D,3,1
20220914,2022,Daniel Evans,Tommy Paul,Hard,D,3,0
20220914,2022,Borna Coric,Matteo Berrettini,Hard,D,3,0
20220914,2022,Miomir Kecmanovic,Roberto Bautista Agut,Hard,D,3,0
20220914,2022,Adrian Mannarino,Oscar Otte,Hard,D,3,1
20220914,2022,Taylor Fritz,Cameron Norrie,Hard,D,3,0
20220915,2022,Elias Ymer,Borna Gojo,Hard,D,3,1
20220915,2022,Dusan Lajovic,Seong Chan Hong,Hard,D,3,1
20220915,2022,Jason Kubler,Richard Gasquet,Hard,D,3,0
20220915,2022,Tommy Paul,Mikhail Kukushkin,Hard,D,3,1
20220915,2022,Viacheslav Bielinskyi,Marton Fucsovics,Hard,D,3,0
20220915,2022,Mikael Ymer,Borna Coric,Hard,D,3,0
20220915,2022,Miomir Kecmanovic,Soon Woo Kwon,Hard,D,3,1
20220915,2022,Alex De Minaur,Benjamin Bonzi,Hard,D,3,1
20220915,2022,Taylor Fritz,Alexander Bublik,Hard,D,3,1
20220915,2022,Vladyslav Orlov,Zsombor Piros,Hard,D,3,0
20220915,2022,Marton Fucsovics,Illia Biloborodko,Hard,D,3,1
20220916,2022,Matteo Berrettini,Sebastian Baez,Hard,D,3,1
20220916,2022,Vasek Pospisil,Roberto Bautista Agut,Hard,D,3,0
20220916,2022,Zizou Bergs,Jan Lennard Struff,Hard,D,3,0
20220916,2022,Tallon Griekspoor,Daniel Evans,Hard,D,3,0
20220916,2022,Jurij Rodionov,Muhammad Shoaib,Clay,D,3,1
20220916,2022,Nerman Fatic,Gerardo Lopez Villasenor,Clay,D,3,1
20220916,2022,Felipe Meligeni Alves,Joao Sousa,Hard,D,3,0
20220916,2022,Daniel Cukierman,Jiri Lehecka,Hard,D,3,0
20220916,2022,Emil Ruusuvuori,Kiranpal Pannu,Hard,D,3,1
20220916,2022,Casper Ruud,Prajnesh Gunneswaran,Hard,D,3,1
20220916,2022,Sho Shimabukuro,Denis Istomin,Hard,D,3,1
20220916,2022,Nicholas David Ionel,Norbert Gombos,Clay,D,3,1
20220916,2022,Matthew Foster Estwick,Simon Carr,Hard,D,3,0
20220916,2022,Kasidit Samrej,Federico Zeballos,Hard,D,3,1
20220916,2022,Robert Strombachs,Peter Bertran,Hard,D,3,1
20220916,2022,Hady Habib,Valentin Vacherot,Hard,D,3,1
20220916,2022,Kamil Majchrzak,Nathan Anthony Barki,Hard,D,3,1
20220916,2022,Dimitar Kuzmanov,Lleyton Cronje,Clay,D,3,1
20220916,2022,Bor Artnak,Mark Lajal,Clay,D,3,1
20220916,2022,Aziz Dougaz,Stefanos Tsitsipas,Hard,D,3,0
20220916,2022,Zhizhen Zhang,Ignacio Carou,Clay,D,3,1
20220916,2022,Francisco Cerundolo,Jannik Sinner,Hard,D,3,0
20220916,2022,Carlos Alcaraz,Felix Auger Aliassime,Hard,D,3,0
20220916,2022,David Goffin,Oscar Otte,Hard,D,3,1
20220916,2022,Botic Van De Zandschulp,Cameron Norrie,Hard,D,3,1
20220916,2022,Filip Misolic,Muzammil Murtaza,Clay,D,3,1
20220916,2022,Alan Fernando Rubio Fierros,Damir Dzumhur,Clay,D,3,0
20220916,2022,Thiago Monteiro,Nuno Borges,Hard,D,3,0
20220916,2022,Tomas Machac,Edan Leshem,Hard,D,3,1
20220916,2022,Ajeet Rai,Otto Virtanen,Hard,D,3,0
20220916,2022,Ramkumar Ramanathan,Viktor Durasovic,Hard,D,3,0
20220916,2022,Sergey Fomin,Shintaro Mochizuki,Hard,D,3,1
20220916,2022,Marius Copil,Alex Molcan,Clay,D,3,0
20220916,2022,Darian King,Osgar Ohoisin,Hard,D,3,1
20220916,2022,Murkel Alejandro Dellien Velasco,Yuttana Charoenphon,Hard,D,3,0
20220916,2022,Karlis Ozolins,Nick Hardt,Hard,D,3,1
20220916,2022,Lucas Catarina,Benjamin Hassan,Hard,D,3,0
20220916,2022,Olaf Pieczkowski,Fitriadi M Rifqi,Hard,D,3,1
20220916,2022,Philip Henning,Alexandar Lazarov,Clay,D,3,0
20220916,2022,Aljaz Bedene,Kristjan Tamm,Clay,D,3,1
20220916,2022,Skander Mansouri,Michail Pervolarakis,Hard,D,3,0
20220916,2022,Martin Cuevas,Bu Yunchaokete,Clay,D,3,1
20220916,2022,Jurij Rodionov,Muzammil Murtaza,Clay,D,3,1
20220916,2022,Luis Carlos Alvarez Valdes,Andrej Nedic,Clay,D,3,1
20220916,2022,Joao Sousa,Thiago Monteiro,Hard,D,3,1
20220916,2022,Edan Leshem,Jiri Lehecka,Hard,D,3,0
20220916,2022,Isaac Becroft,Emil Ruusuvuori,Hard,D,3,0
20220916,2022,Lukas Hellum Lilleengen,Sumit Nagal,Hard,D,3,0
20220916,2022,Sho Shimabukuro,Sergey Fomin,Hard,D,3,0
20220916,2022,Alex Molcan,Nicholas David Ionel,Clay,D,3,1
20220916,2022,Darian King,Simon Carr,Hard,D,3,1
20220916,2022,Murkel Alejandro Dellien Velasco,Kasidit Samrej,Hard,D,3,0
20220916,2022,Daniels Tens,Nick Hardt,Hard,D,3,0
20220916,2022,Benjamin Hassan,Valentin Vacherot,Hard,D,3,0
20220916,2022,Kamil Majchrzak,Tegar Abdi Satrio Wibowo,Hard,D,3,1
20220916,2022,Matic Kriznik,Mark Lajal,Clay,D,3,1
20220916,2022,Stefanos Tsitsipas,Skander Mansouri,Hard,D,3,1
20220916,2022,Zhizhen Zhang,Martin Cuevas,Clay,D,3,1
20220916,2022,Kiranpal Pannu,Eero Vasa,Hard,D,3,0
20220916,2022,Osgar Ohoisin,Kaipo Marshall,Hard,D,3,1
20220916,2022,Karlis Ozolins,Peter Bertran,Hard,D,3,0
20220916,2022,Hugo Nys,Hady Habib,Hard,D,3,0
20220916,2022,Lucky Candra Kurniawan,Olaf Pieczkowski,Hard,D,3,0
20220916,2022,Ignacio Carou,Rigele Te,Clay,D,3,0
20220917,2022,Borna Gojo,Sebastian Baez,Hard,D,3,1
20220917,2022,Gabriel Diallo,Laslo Djere,Hard,D,3,0
20220917,2022,Richard Gasquet,Michael Geerts,Hard,D,3,1
20220917,2022,Tommy Paul,Tallon Griekspoor,Hard,D,3,0
20220917,2022,Alejandro Tabilo,Nicolas Alvarez,Clay,D,3,1
20220917,2022,Nicolas Mejia,Altug Celikbilek,Clay,D,3,1
20220917,2022,Marc Andrea Huesler,Roberto Quiroz,Hard,D,3,1
20220917,2022,Marcelo Arevalo,Elmer Moller,Hard,D,3,1
20220917,2022,Edas Butvilas,Mohamed Safwat,Hard,D,3,0
20220917,2022,Jason Jung,Coleman Wong,Hard,D,3,0
20220917,2022,Francisco Cerundolo,Borna Coric,Hard,D,3,0
20220917,2022,Miomir Kecmanovic,Felix Auger Aliassime,Hard,D,3,0
20220917,2022,Benjamin Bonzi,David Goffin,Hard,D,3,0
20220917,2022,Botic Van De Zandschulp,Taylor Fritz,Hard,D,3,1
20220917,2022,Nicolas Jarry,Juan Pablo Varillas,Clay,D,3,0
20220917,2022,Daniel Elahi Galan,Cem Ilkel,Clay,D,3,1
20220917,2022,Henri Laaksonen,Emilio Gomez,Hard,D,3,0
20220917,2022,Cesar Cruz,Johannes Ingildsen,Hard,D,3,0
20220917,2022,Ricardas Berankis,Amr Elsayed Abdou Ahmed Mohamed,Hard,D,3,1
20220917,2022,Tung Lin Wu,Hong Kit Jack Wong,Hard,D,3,1
20220917,2022,Alejandro Tabilo,Juan Pablo Varillas,Clay,D,3,0
20220917,2022,Yanki Erel,Nicolas Barrientos,Clay,D,3,0
20220917,2022,Marc Andrea Huesler,Emilio Gomez,Hard,D,3,0
20220917,2022,Christian Sigsgaard,Marcelo Arevalo,Hard,D,3,0
20220917,2022,Ricardas Berankis,Mohamed Safwat,Hard,D,3,1
20220917,2022,Tung Lin Wu,Coleman Wong,Hard,D,3,1
20220917,2022,Nicolas Jarry,Nicolas Alvarez,Clay,D,3,1
20220917,2022,Roberto Quiroz,Alexander Ritschard,Hard,D,3,0
20220917,2022,Elmer Moller,Cesar Cruz,Hard,D,3,1
20220917,2022,Michael Bassem Sobhy,Ainius Sabaliauskas,Hard,D,3,0
20220918,2022,Elias Ymer,Matteo Berrettini,Hard,D,3,0
20220918,2022,Seong Chan Hong,Roberto Bautista Agut,Hard,D,3,0
20220918,2022,Jan Lennard Struff,Max Purcell,Hard,D,3,1
20220918,2022,Andy Murray,Dmitry Popko,Hard,D,3,1
20220918,2022,Jannik Sinner,Mikael Ymer,Hard,D,3,0
20220918,2022,Soon Woo Kwon,Carlos Alcaraz,Hard,D,3,0
20220918,2022,Oscar Otte,Thanasi Kokkinakis,Hard,D,3,0
20220918,2022,Cameron Norrie,Alexander Bublik,Hard,D,3,0
20220919,2022,Mackenzie Mcdonald,Henri Laaksonen,Hard,A,3,1
20220919,2022,Dominic Thiem,Richard Gasquet,Hard,A,3,1
20220919,2022,Christopher Oconnell,Jason Kubler,Hard,A,3,1
20220919,2022,Jaume Munar,Arthur Rinderknech,Hard,A,3,0
20220919,2022,J J Wolf,Stefan Kozlov,Hard,A,3,1
20220919,2022,Zizou Bergs,Nikoloz Basilashvili,Hard,A,3,0
20220919,2022,Marc Andrea Huesler,Daniel Elahi Galan,Hard,A,3,0
20220919,2022,Sebastian Korda,Hugo Gaston,Hard,A,3,1
20220919,2022,Fernando Verdasco,Denis Kudla,Hard,A,3,0
20220919,2022,David Goffin,Gilles Simon,Hard,A,3,0
20220919,2022,Zachary Svajda,Brandon Nakashima,Hard,A,3,0
20220919,2022,Lorenzo Sonego,Aslan Karatsev,Hard,A,3,1
20220919,2022,James Duckworth,Alexei Popyrin,Hard,A,3,1
20220919,2022,Alexander Bublik,Evan Furness,Hard,A,3,1
20220919,2022,Mitchell Krueger,Christopher Eubanks,Hard,A,3,1
20220919,2022,Emil Ruusuvuori,Jiri Lehecka,Hard,A,3,1
20220919,2022,Facundo Mena,Tomas Martin Etcheverry,Hard,A,3,0
20220919,2022,Benjamin Bonzi,Ugo Humbert,Hard,A,3,1
20220919,2022,Steve Johnson,Alejandro Tabilo,Hard,A,3,0
20220919,2022,Adrian Mannarino,Mikael Ymer,Hard,A,3,0
20220919,2022,Constant Lestienne,Brandon Holt,Hard,A,3,1
20220919,2022,Oscar Otte,Gregoire Barrere,Hard,A,3,0
20220919,2022,Emilio Nava,Taro Daniel,Hard,A,3,0
20220919,2022,Joao Sousa,Stan Wawrinka,Hard,A,3,0
20220919,2022,Jenson Brooksby,Mackenzie Mcdonald,Hard,A,3,1
20220919,2022,Dominic Thiem,Hubert Hurkacz,Hard,A,3,0
20220919,2022,Christopher Oconnell,J J Wolf,Hard,A,3,1
20220919,2022,Nikoloz Basilashvili,Arthur Rinderknech,Hard,A,3,0
20220919,2022,Pedro Martinez,Daniel Elahi Galan,Hard,A,3,0
20220919,2022,Sebastian Korda,Lorenzo Musetti,Hard,A,3,1
20220919,2022,Brandon Nakashima,Denis Kudla,Hard,A,3,1
20220919,2022,Gilles Simon,Lorenzo Sonego,Hard,A,3,0
20220919,2022,Mitchell Krueger,James Duckworth,Hard,A,3,0
